DOW;AUT;ACH;SOI;IDN5;NM5;IDN4;NM4;IDN3;NM3;IDN2;NM2;VYMERA;NUTS1;NUTS1_CODE;NUTS2;NUTS2_CODE;NUTS3;NUTS3_CODE;LAU1;LAU1_CODE;LAU2;LAU2_CODE
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873501;Zlatníky;505790;Zlatníky;301;Bánovce nad Bebravou;3;Trenčiansky;50439750;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Zlatníky;SK0221505790
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873519;Zlatno;500976;Zlatno;407;Zlaté Moravce;4;Nitriansky;15369481;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Zlaté Moravce;SK0237;Zlatno;SK0237500976
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873527;Hanzlíková;505820;Trenčín;309;Trenčín;3;Trenčiansky;5118502;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Trenčín;SK0229;Trenčín;SK0229505820
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873551;Zlatovce;505820;Trenčín;309;Trenčín;3;Trenčiansky;8072839;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Trenčín;SK0229;Trenčín;SK0229505820
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873578;Zliechov;513865;Zliechov;302;Ilava;3;Trenčiansky;38567026;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Ilava;SK0222;Zliechov;SK0222513865
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873586;Zohor;508381;Zohor;106;Malacky;1;Bratislavský;21120624;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Zohor;SK0106508381
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873594;Zolná;518158;Zvolen;611;Zvolen;6;Banskobystrický;13180876;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Zvolen;SK032B;Zvolen;SK032B518158
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873608;Zombor;516562;Zombor;610;Veľký Krtíš;6;Banskobystrický;3290737;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Veľký Krtíš;SK032A;Zombor;SK032A516562
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873641;Zubák;500348;Zubák;308;Púchov;3;Trenčiansky;25666310;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Púchov;SK0228;Zubák;SK0228500348
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873659;Zuberec;510238;Zuberec;510;Tvrdošín;5;Žilinský;72328163;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Tvrdošín;SK031A;Zuberec;SK031A510238
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873675;Zubné;521116;Zubné;702;Humenné;7;Prešovský;19551338;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Humenné;SK0412;Zubné;SK0412521116
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873683;Zubrohlava;510246;Zubrohlava;507;Námestovo;5;Žilinský;15256314;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Námestovo;SK0317;Zubrohlava;SK0317510246
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873691;Zvala;520829;Stakčín;709;Snina;7;Prešovský;19116134;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Snina;SK0419;Stakčín;SK0419520829
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873705;Zvolen;518158;Zvolen;611;Zvolen;6;Banskobystrický;29839081;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Zvolen;SK032B;Zvolen;SK032B518158
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873845;Môťová;518158;Zvolen;611;Zvolen;6;Banskobystrický;39855824;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Zvolen;SK032B;Zvolen;SK032B518158
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873900;Zvolenská Slatina;518972;Zvolenská Slatina;611;Zvolen;6;Banskobystrický;30606254;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Zvolen;SK032B;Zvolenská Slatina;SK032B518972
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873918;Zvončín;581488;Zvončín;207;Trnava;2;Trnavský;8243491;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Zvončín;SK0217581488
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873926;Žabokreky;512834;Žabokreky;506;Martin;5;Žilinský;5231753;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Martin;SK0316;Žabokreky;SK0316512834
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873934;Žabokreky nad Nitrou;505803;Žabokreky nad Nitrou;305;Partizánske;3;Trenčiansky;6976874;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Partizánske;SK0225;Žabokreky nad Nitrou;SK0225505803
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873942;Žakarovce;526649;Žakarovce;801;Gelnica;8;Košický;8617715;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Gelnica;SK0421;Žakarovce;SK0421526649
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873951;Žakovce;524123;Žakovce;703;Kežmarok;7;Prešovský;16028764;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Kežmarok;SK0413;Žakovce;SK0413524123
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873969;Žalobín;529290;Žalobín;713;Vranov nad Topľou;7;Prešovský;11877564;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Topľou;SK041D;Žalobín;SK041D529290
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;873977;Žarnov;522252;Žarnov;806;Košice - okolie;8;Košický;7197008;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Žarnov;SK0426522252
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874001;Žarnovica;517381;Žarnovica;612;Žarnovica;6;Banskobystrický;24021183;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žarnovica;SK032C;Žarnovica;SK032C517381
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874019;Žarnovická Huta;517381;Žarnovica;612;Žarnovica;6;Banskobystrický;830041;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žarnovica;SK032C;Žarnovica;SK032C517381
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874027;Žaškov;510254;Žaškov;503;Dolný Kubín;5;Žilinský;24721863;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Dolný Kubín;SK0313;Žaškov;SK0313510254
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874035;Žatkovce;524425;Geraltov;707;Prešov;7;Prešovský;3665189;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Geraltov;SK0417524425
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874051;Žbince;523372;Žbince;807;Michalovce;8;Košický;15069486;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Michalovce;SK0427;Žbince;SK0427523372
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874060;Ždaňa;522261;Ždaňa;806;Košice - okolie;8;Košický;5513762;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Ždaňa;SK0426522261
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874108;Tatranská Javorina;580368;Tatranská Javorina;706;Poprad;7;Prešovský;94037452;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Poprad;SK0416;Tatranská Javorina;SK0416580368
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874132;Ždiar;524131;Ždiar;706;Poprad;7;Prešovský;27233907;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Poprad;SK0416;Ždiar;SK0416524131
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874159;Žehňa;525499;Žehňa;707;Prešov;7;Prešovský;16738776;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Žehňa;SK0417525499
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874183;Žehra;526657;Žehra;810;Spišská Nová Ves;8;Košický;9657995;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Spišská Nová Ves;SK042A;Žehra;SK042A526657
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874205;Železná Breznica;518981;Železná Breznica;611;Zvolen;6;Banskobystrický;19082699;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Zvolen;SK032B;Železná Breznica;SK032B518981
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874213;Železník;519987;Železník;712;Svidník;7;Prešovský;5969525;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Železník;SK041C519987
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874248;Mikula;502987;Želiezovce;402;Levice;4;Nitriansky;10611154;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Želiezovce;SK0232502987
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874272;Želiezovce;502987;Želiezovce;402;Levice;4;Nitriansky;37004564;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Želiezovce;SK0232502987
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874281;Želmanovce;519995;Želmanovce;712;Svidník;7;Prešovský;4652537;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Želmanovce;SK041C519995
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874302;Želovce;516571;Želovce;610;Veľký Krtíš;6;Banskobystrický;18758282;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Veľký Krtíš;SK032A;Želovce;SK032A516571
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874311;Dolné Žemberovce;502995;Žemberovce;402;Levice;4;Nitriansky;9230403;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Žemberovce;SK0232502995
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874329;Horné Žemberovce;502995;Žemberovce;402;Levice;4;Nitriansky;20284424;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Žemberovce;SK0232502995
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874337;Žemliare;503002;Žemliare;402;Levice;4;Nitriansky;4432895;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Žemliare;SK0232503002
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874353;Žiar;511200;Žiar;505;Liptovský Mikuláš;5;Žilinský;21894112;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Žiar;SK0315511200
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874361;Žiar;515833;Žiar;608;Revúca;6;Banskobystrický;4997066;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Revúca;SK0328;Žiar;SK0328515833
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874370;Žiar nad Hronom;516589;Žiar nad Hronom;613;Žiar nad Hronom;6;Banskobystrický;13893257;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žiar nad Hronom;SK032D;Žiar nad Hronom;SK032D516589
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874515;Horné Opatovce;516589;Žiar nad Hronom;613;Žiar nad Hronom;6;Banskobystrický;16100660;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žiar nad Hronom;SK032D;Žiar nad Hronom;SK032D516589
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874558;Žibritov;518999;Žibritov;605;Krupina;6;Banskobystrický;9957333;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Krupina;SK0325;Žibritov;SK0325518999
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874574;Žihárec;504190;Žihárec;405;Šaľa;4;Nitriansky;17046297;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Šaľa;SK0235;Žihárec;SK0235504190
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874591;Žikava;500984;Žikava;407;Zlaté Moravce;4;Nitriansky;11290698;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Zlaté Moravce;SK0237;Žikava;SK0237500984
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874604;Žilina;517402;Žilina;511;Žilina;5;Žilinský;15252170;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Žilina;SK031B;Žilina;SK031B517402
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874825;Budatín;517402;Žilina;511;Žilina;5;Žilinský;4039871;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Žilina;SK031B;Žilina;SK031B517402
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874876;Závodie;517402;Žilina;511;Žilina;5;Žilinský;5811251;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Žilina;SK031B;Žilina;SK031B517402
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874906;Žilinská Lehota;517402;Žilina;511;Žilina;5;Žilinský;2030123;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Žilina;SK031B;Žilina;SK031B517402
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874914;Žíp;515841;Žíp;609;Rimavská Sobota;6;Banskobystrický;6370169;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Žíp;SK0329515841
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874922;Žipov;525502;Žipov;707;Prešov;7;Prešovský;7636491;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Žipov;SK0417525502
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874931;Žirany;500992;Žirany;403;Nitra;4;Nitriansky;15558049;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Žirany;SK0233500992
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874949;Kňažice;582816;Žitavany;407;Zlaté Moravce;4;Nitriansky;10936285;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Zlaté Moravce;SK0237;Žitavany;SK0237582816
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874957;Opatovce;582816;Žitavany;407;Zlaté Moravce;4;Nitriansky;7265758;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Zlaté Moravce;SK0237;Žitavany;SK0237582816
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874965;Hoňovce;500968;Zlaté Moravce;407;Zlaté Moravce;4;Nitriansky;752904;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Zlaté Moravce;SK0237;Zlaté Moravce;SK0237500968
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874973;Žitavce;501018;Žitavce;403;Nitra;4;Nitriansky;8287923;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Žitavce;SK0233501018
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874981;Radiša;505811;Žitná-Radiša;301;Bánovce nad Bebravou;3;Trenčiansky;6999839;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Žitná-Radiša;SK0221505811
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;874990;Žitná;505811;Žitná-Radiša;301;Bánovce nad Bebravou;3;Trenčiansky;10769596;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Žitná-Radiša;SK0221505811
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;875007;Žlkovce;507792;Žlkovce;203;Hlohovec;2;Trnavský;7939281;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Žlkovce;SK0213507792
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;875015;Župčany;525511;Župčany;707;Prešov;7;Prešovský;8489866;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Župčany;SK0417525511
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;875066;Župkov;517399;Župkov;612;Žarnovica;6;Banskobystrický;10347291;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žarnovica;SK032C;Župkov;SK032C517399
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;875163;Horný chotár;503525;Salka;404;Nové Zámky;4;Nitriansky;5614710;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nové Zámky;SK0234;Salka;SK0234503525
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;875210;Čakýň;500062;Beladice;407;Zlaté Moravce;4;Nitriansky;1897269;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Zlaté Moravce;SK0237;Beladice;SK0237500062
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;875236;Prostredný Vadičov;509205;Horný Vadičov;504;Kysucké Nové Mesto;5;Žilinský;1436800;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Kysucké Nové Mesto;SK0314;Horný Vadičov;SK0314509205
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;875309;Košické Hámre;521574;Košická Belá;806;Košice - okolie;8;Košický;11462847;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Košická Belá;SK0426521574
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;875317;Malý Folkmar;521574;Košická Belá;806;Košice - okolie;8;Košický;1175222;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Košická Belá;SK0426521574
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;875333;Valkov;527203;Bžany;711;Stropkov;7;Prešovský;9559469;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stropkov;SK041B;Bžany;SK041B527203
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;875376;Pavlovo;528153;Svätá Mária;811;Trebišov;8;Košický;2800470;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Trebišov;SK042B;Svätá Mária;SK042B528153
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;875384;Malý Kazimír;528421;Kazimír;811;Trebišov;8;Košický;2639704;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Trebišov;SK042B;Kazimír;SK042B528421
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;875414;Ružín;521663;Malá Lodina;806;Košice - okolie;8;Košický;28515916;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Malá Lodina;SK0426521663
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;877689;Vieska;599328;Ladomerská Vieska;613;Žiar nad Hronom;6;Banskobystrický;4704597;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žiar nad Hronom;SK032D;Ladomerská Vieska;SK032D599328
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;877891;Brody;599891;Košice-Džungľa;802;Košice I;8;Košický;471715;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice I;SK0422;Košice-Džungľa;SK0422599891
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;877999;Jazero;599816;Košice-Nad jazerom;805;Košice IV;8;Košický;3651062;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice IV;SK0425;Košice-Nad jazerom;SK0425599816
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;878049;Železiarne;599841;Košice-Šaca;803;Košice II;8;Košický;18687510;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice II;SK0423;Košice-Šaca;SK0423599841
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;879703;Valaškovce-Sever;518638;Valaškovce (vojenský obvod);702;Humenné;7;Prešovský;43479400;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Humenné;SK0412;Valaškovce (vojenský obvod);SK0412518638
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;879711;Malý Kýr;503380;Veľký Kýr;404;Nové Zámky;4;Nitriansky;1715457;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nové Zámky;SK0234;Veľký Kýr;SK0234503380
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;879720;Nemecký Svodín;503568;Svodín;404;Nové Zámky;4;Nitriansky;20876990;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nové Zámky;SK0234;Svodín;SK0234503568
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;881171;Nové Ťahanovce;599875;Košice-Sídlisko Ťahanovce;802;Košice I;8;Košický;8257422;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice I;SK0422;Košice-Sídlisko Ťahanovce;SK0422599875
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;881228;Grunt;599883;Košice-Sídlisko KVP;803;Košice II;8;Košický;1787050;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice II;SK0423;Košice-Sídlisko KVP;SK0423599883
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;881317;Skladná;599824;Košice-Juh;805;Košice IV;8;Košický;733743;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice IV;SK0425;Košice-Juh;SK0425599824
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;881406;Nižná Úvrať;599913;Košice-Vyšné Opátske;805;Košice IV;8;Košický;3213739;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice IV;SK0425;Košice-Vyšné Opátske;SK0425599913
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;882003;Veľká tabuľa;503169;Dubník;404;Nové Zámky;4;Nitriansky;5470485;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nové Zámky;SK0234;Dubník;SK0234503169
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;882011;Svätý Štefan;510262;Liptovský Mikuláš;505;Liptovský Mikuláš;5;Žilinský;9391506;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Liptovský Mikuláš;SK0315510262
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;950017;Nové;525278;Štefanovce;707;Prešov;7;Prešovský;1680824;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Štefanovce;SK0417525278
